ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,impressions,clicks,spent,Total_Conversion,Approved_Conversion,CTR,CPC,CPM,Conversion_rate,Approved_Conversion_Rate,CPA,Cost_Per_Approved,Conversions_per_1000
951856,936,123736,30-34,F,20,4626,2,2.099999905,2,0,0.043233895373973194,1.0499999525,0.45395588089061817,100.0,0.0,1.0499999525,0.0,0.4323389537397319
951941,936,123750,30-34,F,28,2764,1,1.559999943,1,1,0.0361794500723589,1.559999943,0.5643994005065124,100.0,100.0,1.559999943,1.559999943,0.361794500723589
952001,936,123760,45-49,F,10,5447,2,2.960000038,1,0,0.03671745915182669,1.480000019,0.5434184024233523,50.0,0.0,2.960000038,0.0,0.18358729575913346
952031,936,123765,40-44,F,16,28169,8,12.36999989,1,1,0.028400014200007102,1.54624998625,0.4391352156626078,12.5,100.0,12.36999989,12.36999989,0.035500017750008876
952080,936,123774,40-44,F,27,415,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4096385542168677
952100,936,123777,35-39,F,29,810,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.2345679012345678
1121091,1178,144531,30-34,M,10,1194718,141,254.049996,28,14,0.011801948242179327,1.8017730212765957,0.21264431941261452,19.858156028368796,50.0,9.073214142857143,18.146428285714286,0.02343649296319299
1121092,1178,144531,30-34,M,10,637648,67,122.4,13,5,0.010507364564775551,1.826865671641791,0.1919554362281384,19.402985074626866,38.46153846153847,9.415384615384616,24.48,0.020387423782400323
1121094,1178,144531,30-34,M,10,24362,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0410475330432641
1121095,1178,144531,30-34,M,10,459690,50,86.33000112,5,2,0.010876895299005852,1.7266000224000002,0.1878004766690596,10.0,40.0,17.266000224000003,43.16500056,0.01087689529900585
1121096,1178,144531,30-34,M,10,750060,86,161.9099991,11,2,0.01146574940671413,1.8826744081395348,0.21586272978161744,12.790697674418606,18.181818181818183,14.719090827272726,80.95499955,0.014665493427192491
1121097,1178,144532,30-34,M,15,30068,1,1.820000052,1,0,0.0033257948649727284,1.820000052,0.060529468271916985,100.0,0.0,1.820000052,0.0,0.03325794864972728
1121098,1178,144532,30-34,M,15,1267550,123,236.7699986,24,10,0.009703759220543567,1.924959338211382,0.18679341927340143,19.51219512195122,41.66666666666667,9.865416608333334,23.676999860000002,0.018934164332767938
1121100,1178,144532,30-34,M,15,3052003,340,639.9499981,60,17,0.011140224960460392,1.8822058767647059,0.20968196889059415,17.647058823529413,28.333333333333332,10.665833301666668,37.64411753529412,0.019659220518459516
1121101,1178,144532,30-34,M,15,29945,1,1.590000033,2,1,0.0033394556687259976,1.590000033,0.053097346234763726,200.0,50.0,0.7950000165,1.590000033,0.06678911337451995
1121102,1178,144532,30-34,M,15,357856,30,52.97000015,7,3,0.008383260305821335,1.7656666716666665,0.14802043321894842,23.333333333333332,42.857142857142854,7.5671428785714285,17.656666716666667,0.01956094071358312
1121104,1178,144533,30-34,M,16,2080666,202,360.1500015,40,21,0.009708429896965683,1.7829207995049503,0.17309361593835818,19.801980198019802,52.5,9.0037500375,17.150000071428572,0.019224613657357788
1121105,1178,144533,30-34,M,16,145999,9,16.5200001,5,2,0.006164425783738245,1.8355555666666667,0.11315146062644266,55.55555555555556,40.0,3.30400002,8.26000005,0.034246809909656915
1121107,1178,144533,30-34,M,16,32616,1,1.539999962,2,0,0.00306597988717194,1.539999962,0.04721608909737553,200.0,0.0,0.769999981,0.0,0.0613195977434388
1121108,1178,144533,30-34,M,16,984521,95,163.8999972,26,14,0.00964936248185666,1.7252631284210527,0.16647689302716753,27.368421052631582,53.84615384615385,6.303846046153846,11.707142657142857,0.02640878152929191
1121110,1178,144534,30-34,M,18,880814,123,210.3600006,6,2,0.013964355698251843,1.7102439073170732,0.23882454252543672,4.878048780487805,33.33333333333333,35.0600001,105.1800003,0.006811880828415533
1121111,1178,144534,30-34,M,18,182452,20,35.73000026,4,1,0.010961787209786683,1.786500013,0.19583232992787142,20.0,25.0,8.932500065,35.73000026,0.021923574419573367
1121113,1178,144534,30-34,M,18,894911,120,215.8399994,7,4,0.013409154653367766,1.7986666616666667,0.2411859943614505,5.833333333333333,57.14285714285714,30.83428562857143,53.95999985,0.007822006881131195
1121114,1178,144534,30-34,M,18,31349,2,3.800000072,1,0,0.006379788828989761,1.900000036,0.12121599004752943,50.0,0.0,3.800000072,0.0,0.03189894414494881
1121115,1178,144535,30-34,M,19,410310,55,96.80000055,3,0,0.01340449903731325,1.76000001,0.2359191843971631,5.454545454545454,0.0,32.26666685,0.0,0.007311544929443591
1121116,1178,144535,30-34,M,19,572450,89,157.329998,7,4,0.015547209363263169,1.7677527865168539,0.2748362267446939,7.865168539325842,57.14285714285714,22.475714,39.3324995,0.012228142195824963
1121117,1178,144535,30-34,M,19,98759,15,26.56999946,1,1,0.015188489150355918,1.7713332973333331,0.26903876568211504,6.666666666666667,100.0,26.56999946,26.56999946,0.01012565943357061
1121119,1178,144535,30-34,M,19,345371,54,93.08999991,7,3,0.015635360235804394,1.7238888872222222,0.26953623758219425,12.962962962962962,42.857142857142854,13.298571415714287,31.029999970000002,0.020268059564931624
1121121,1178,144536,30-34,M,20,323899,46,78.9200002,5,1,0.014201958017777148,1.7156521782608696,0.24365620208768785,10.869565217391305,20.0,15.78400004,78.9200002,0.0154369108888882
1121122,1178,144536,30-34,M,20,399199,58,103.1500002,3,0,0.014529094511759799,1.7784482793103447,0.2583924313437659,5.172413793103448,0.0,34.3833334,0.0,0.007515048885393
1121123,1178,144536,30-34,M,20,171202,22,36.53000021,3,1,0.01285031716919195,1.6604545549999998,0.21337367676779476,13.636363636363635,33.33333333333333,12.176666736666666,36.53000021,0.01752315977617084
1121124,1178,144536,30-34,M,20,128386,15,28.85000002,2,1,0.011683516894365429,1.9233333346666666,0.22471297509074198,13.333333333333334,50.0,14.42500001,28.85000002,0.015578022525820573
1121125,1178,144536,30-34,M,20,1034284,152,257.7099986,20,9,0.01469615695495628,1.6954605171052632,0.2491675387031028,13.157894736842104,45.0,12.88549993,28.63444428888889,0.019337048624942472
1121126,1178,144536,30-34,M,20,45923,5,7.220000148,2,0,0.010887790431809768,1.4440000296,0.15721969705811903,40.0,0.0,3.610000074,0.0,0.04355116172723907
1121127,1178,144537,30-34,M,21,40873,4,7.899999976,2,1,0.009786411567538473,1.974999994,0.19328162787170014,50.0,50.0,3.949999988,7.899999976,0.04893205783769236
1121128,1178,144537,30-34,M,21,286553,34,62.06000042,2,1,0.01186516979406951,1.82529413,0.21657424776568385,5.88235294117647,50.0,31.03000021,62.06000042,0.006979511643570299
1121129,1178,144537,30-34,M,21,20618,1,2.099999905,2,1,0.004850130953535745,2.099999905,0.10185274541662624,200.0,50.0,1.0499999525,2.099999905,0.09700261907071492
1121131,1178,144537,30-34,M,21,83591,7,14.14000046,2,2,0.008374107260350995,2.0200000657142856,0.16915697216207487,28.57142857142857,100.0,7.07000023,7.07000023,0.023926020743859987
1121132,1178,144537,30-34,M,21,114923,12,23.73000026,4,2,0.010441774057412354,1.9775000216666667,0.20648608424771367,33.33333333333333,50.0,5.932500065,11.86500013,0.03480591352470785
1121133,1178,144538,30-34,M,22,25002,1,1.710000038,1,0,0.003999680025597952,1.710000038,0.0683945299576034,100.0,0.0,1.710000038,0.0,0.03999680025597952
1121134,1178,144538,30-34,M,22,68905,5,9.440000057,1,0,0.007256367462448299,1.8880000114000002,0.13700021851824976,20.0,0.0,9.440000057,0.0,0.014512734924896598
1121136,1178,144538,30-34,M,22,169588,16,27.79999924,1,0,0.00943462980871288,1.7374999525,0.16392668844493713,6.25,0.0,27.79999924,0.0,0.00589664363044555
1121138,1178,144538,30-34,M,22,328991,35,67.65000057,5,2,0.010638588897568626,1.9328571591428572,0.20562872713843236,14.285714285714285,40.0,13.530000114,33.825000285,0.015197984139383752
1121141,1178,144539,30-34,M,23,23198,2,2.980000019,1,0,0.008621432882145013,1.4900000095,0.1284593507629968,50.0,0.0,2.980000019,0.0,0.04310716441072506
1121142,1178,144539,30-34,M,23,26890,2,3.24000001,1,0,0.007437709185570845,1.620000005,0.12049088917813314,50.0,0.0,3.24000001,0.0,0.03718854592785422
1121143,1178,144539,30-34,M,23,221695,31,52.26000011,5,2,0.013983175082884144,1.6858064551612904,0.23572926818376597,16.129032258064516,40.0,10.452000022,26.130000055,0.02255350819820023
1121152,1178,144541,30-34,M,24,88443,7,13.0400002,1,1,0.007914702124532184,1.8628571714285713,0.14743959612405733,14.285714285714285,100.0,13.0400002,13.0400002,0.011306717320760263
1121153,1178,144541,30-34,M,24,187856,23,38.38999975,5,1,0.012243420492291969,1.6691304239130436,0.20435865636444936,21.73913043478261,20.0,7.67799995,38.38999975,0.02661613150498254
1121164,1178,144545,30-34,M,25,570699,80,138.7699997,9,2,0.014017897350442177,1.73462499625,0.24315795138943647,11.25,22.22222222222222,15.418888855555556,69.38499985,0.01577013451924745
1121167,1178,144545,30-34,M,25,1063508,145,260.3800013,23,7,0.013634124049842596,1.7957241468965517,0.24483125778085357,15.862068965517242,30.434782608695656,11.320869621739131,37.19714304285714,0.02162654159630205
1121168,1178,144545,30-34,M,25,50523,6,8.549999952,1,0,0.011875779348019715,1.424999992,0.1692298547592186,16.666666666666664,0.0,8.549999952,0.0,0.019792965580032858
1121172,1178,144547,30-34,M,26,87935,9,15.63000023,1,0,0.010234832546767499,1.7366666922222223,0.17774492784443055,11.11111111111111,0.0,15.63000023,0.0,0.011372036163074998
1121173,1178,144547,30-34,M,26,278225,33,60.19999957,3,0,0.011860903944649115,1.8242424112121214,0.21637164011142063,9.090909090909092,0.0,20.066666523333335,0.0,0.010782639949681013
1121175,1178,144547,30-34,M,26,209461,20,34.19000006,1,0,0.009548316870443663,1.709500003,0.16322847718668393,5.0,0.0,34.19000006,0.0,0.004774158435221831
1121177,1178,144547,30-34,M,26,26316,2,3.24000001,3,0,0.007599939200486396,1.620000005,0.12311901542787657,150.0,0.0,1.0800000033333335,0.0,0.11399908800729594
1121181,1178,144549,30-34,M,27,41030,3,5.140000105,2,1,0.0073117231294175,1.7133333683333334,0.12527419217645627,66.66666666666666,50.0,2.5700000525,5.140000105,0.04874482086278333
1121182,1178,144549,30-34,M,27,876671,120,216.5599982,22,4,0.013688145267723011,1.8046666516666667,0.24702539287828618,18.333333333333332,18.181818181818183,9.843636281818181,54.13999955,0.025094932990825523
1121183,1178,144549,30-34,M,27,399392,53,93.07000041,5,0,0.013270170659402291,1.7560377435849057,0.2330292054172342,9.433962264150944,0.0,18.614000082,0.0,0.012519028923964427
1121184,1178,144549,30-34,M,27,283858,30,56.05999923,1,0,0.01056866461399714,1.8686666410000001,0.19749311004093598,3.3333333333333335,0.0,56.05999923,0.0,0.003522888204665713
1121185,1178,144549,30-34,M,27,260699,31,54.09999871,5,2,0.011891108136203055,1.7451612487096775,0.20751901123517927,16.129032258064516,40.0,10.819999742,27.049999355,0.01917920667129525
1121193,1178,144552,30-34,M,28,57781,5,7.800000072,2,1,0.008653363562416711,1.5600000144,0.13499247281978505,40.0,50.0,3.900000036,7.800000072,0.03461345424966685
1121195,1178,144552,30-34,M,28,38757,3,5.220000029,1,0,0.007740537193281214,1.7400000096666668,0.13468534791134507,33.33333333333333,0.0,5.220000029,0.0,0.02580179064427071
1121196,1178,144552,30-34,M,28,1392288,206,358.5500029,31,7,0.014795789376910524,1.740533994660194,0.2575257438834494,15.048543689320388,22.58064516129032,11.566129125806452,51.22142898571428,0.02226550828564205
1121197,1178,144552,30-34,M,28,1109387,159,280.9899995,13,2,0.014332239335777326,1.7672327012578617,0.25328402036439945,8.176100628930817,15.384615384615385,21.614615346153847,140.49499975,0.0117181831047236
1121202,1178,144554,30-34,M,29,581281,65,115.1200008,10,5,0.011182199314961266,1.7710769353846154,0.19804535293601544,15.384615384615385,50.0,11.51200008,23.02400016,0.01720338356147887
1121203,1178,144554,30-34,M,29,1048861,128,219.770002,22,8,0.012203714314861551,1.716953140625,0.2095320562019181,17.1875,36.36363636363637,9.989545545454545,27.47125025,0.02097513397866829
1121205,1178,144554,30-34,M,29,297452,30,52.01999986,4,1,0.010085660879738579,1.7339999953333334,0.1748853591840028,13.333333333333334,25.0,13.004999965,52.01999986,0.01344754783965144
1121206,1178,144554,30-34,M,29,227925,22,35.30999994,22,12,0.009652297905012614,1.6049999972727271,0.15491938111220796,100.0,54.54545454545454,1.6049999972727271,2.942499995,0.09652297905012613
1121207,1178,144554,30-34,M,29,374175,38,63.32000101,8,3,0.010155675820137636,1.6663158160526315,0.16922563241798624,21.052631578947366,37.5,7.91500012625,21.10666700333333,0.021380370147658184
1121211,1178,144556,30-34,M,30,223586,32,54.24000037,1,0,0.014312166235810829,1.6950000115625,0.24259121935183775,3.125,0.0,54.24000037,0.0,0.004472551948690884
1121213,1178,144556,30-34,M,30,283170,39,65.22999996,2,1,0.013772645407352473,1.6725641015384616,0.23035632291556307,5.128205128205128,50.0,32.61499998,65.22999996,0.007062895080693576
1121215,1178,144556,30-34,M,30,41636,3,4.210000038,1,0,0.00720530310308387,1.4033333460000001,0.1011144211259487,33.33333333333333,0.0,4.210000038,0.0,0.024017677010279567
1121216,1178,144556,30-34,M,30,198658,30,48.60999978,8,1,0.01510132992378862,1.6203333260000001,0.24469188142435744,26.666666666666668,12.5,6.0762499725,48.60999978,0.04027021313010299
1121220,1178,144558,30-34,M,31,100596,10,13.91999972,4,2,0.009940753111455723,1.391999972,0.1383752805280528,40.0,50.0,3.47999993,6.95999986,0.03976301244582289
1121223,1178,144558,30-34,M,31,64020,5,11.0599997,1,0,0.0078100593564511085,2.21199994,0.17275850827866293,20.0,0.0,11.0599997,0.0,0.015620118712902219
1121224,1178,144558,30-34,M,31,14289,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0699839037021485
1121229,1178,144561,30-34,M,32,404866,43,87.42000079,4,0,0.010620797992422184,2.033023274186047,0.2159232950902274,9.30232558139535,0.0,21.8550001975,0.0,0.009879812085974125
1121231,1178,144561,30-34,M,32,22256,1,1.659999967,1,1,0.004493170381020849,1.659999967,0.07458662684219985,100.0,100.0,1.659999967,1.659999967,0.04493170381020849
1121233,1178,144561,30-34,M,32,57690,4,6.74000001,1,0,0.006933610677760443,1.6850000025,0.11683134009360374,25.0,0.0,6.74000001,0.0,0.01733402669440111
1121241,1178,144562,30-34,M,36,24952,5,8.220000267,3,2,0.020038473869830074,1.6440000533999999,0.32943252112055144,60.0,66.66666666666666,2.740000089,4.1100001335,0.12023084321898045
1121242,1178,144562,30-34,M,36,38900,3,5.580000043,1,0,0.007712082262210797,1.8600000143333333,0.1434447311825193,33.33333333333333,0.0,5.580000043,0.0,0.02570694087403599
1121243,1178,144562,30-34,M,36,53520,6,9.2299999,1,1,0.011210762331838564,1.5383333166666666,0.17245889200298953,16.666666666666664,100.0,9.2299999,9.2299999,0.01868460388639761
1121244,1178,144562,30-34,M,36,181683,20,34.22999972,2,1,0.011008184585239125,1.7114999860000002,0.1884050776352218,10.0,50.0,17.11499986,34.22999972,0.011008184585239125
1121245,1178,144562,30-34,M,36,29185,2,3.149999976,1,0,0.00685283536063046,1.574999988,0.10793215610758952,50.0,0.0,3.149999976,0.0,0.0342641768031523
1121246,1178,144562,30-34,M,36,105047,13,20.2099994,3,1,0.01237541291041153,1.5546153384615384,0.19239006730320712,23.076923076923077,33.33333333333333,6.736666466666667,20.2099994,0.028558645177872762
1121250,1178,144565,30-34,M,63,287976,31,59.43999982,3,2,0.010764785954385087,1.917419349032258,0.20640608877128647,9.67741935483871,66.66666666666666,19.81333327333333,29.71999991,0.010417534794566212
1121251,1178,144565,30-34,M,63,212175,22,38.58999968,2,1,0.010368799340167314,1.7540908945454545,0.18187816509956403,9.090909090909092,50.0,19.29499984,38.58999968,0.009426181218333923
1121252,1178,144565,30-34,M,63,11139,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.08977466558937068
1121254,1178,144565,30-34,M,63,124005,11,21.84999979,4,1,0.008870610056046127,1.986363617272727,0.17620257078343615,36.36363636363637,25.0,5.4624999475,21.84999979,0.032256763840167735
1121255,1178,144565,30-34,M,63,20423,1,1.960000038,1,0,0.0048964402879106885,1.960000038,0.09597023150369682,100.0,0.0,1.960000038,0.0,0.04896440287910689
1121261,1178,144567,30-34,M,64,103001,14,22.32000005,1,0,0.013592101047562644,1.594285717857143,0.21669692575800234,7.142857142857142,0.0,22.32000005,0.0,0.00970864360540189
1121262,1178,144567,30-34,M,64,447420,66,110.2399991,7,2,0.014751240445219258,1.6703030166666668,0.24639041415225071,10.606060606060606,28.57142857142857,15.7485713,55.11999955,0.01564525501765679
1121263,1178,144567,30-34,M,64,156101,19,29.75000048,2,2,0.012171606844286711,1.5657894989473684,0.19058174182100052,10.526315789473683,100.0,14.87500024,14.87500024,0.012812217730828118
1121264,1178,144567,30-34,M,64,93015,12,18.47000015,1,0,0.012901144976616674,1.5391666791666667,0.19857012471106814,8.333333333333332,0.0,18.47000015,0.0,0.010750954147180561
1121265,1178,144568,30-34,M,65,145398,23,36.24000025,1,0,0.015818649499993124,1.5756521847826088,0.24924689644974485,4.3478260869565215,0.0,36.24000025,0.0,0.006877673695649183
1121269,1178,144568,30-34,M,65,296413,50,76.43999958,3,1,0.01686835597628984,1.5287999916000001,0.2578834247485772,6.0,33.33333333333333,25.479999860000003,76.43999958,0.010121013585773905
1121273,1178,144569,30-34,M,2,9370,0,0.0,1,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.10672358591248667
1121274,1178,144569,30-34,M,2,63785,7,11.80000019,6,2,0.010974367014188288,1.685714312857143,0.18499647550364506,85.71428571428571,33.33333333333333,1.9666666983333334,5.900000095,0.09406600297875675
1121275,1178,144569,30-34,M,2,118522,14,26.81999981,2,1,0.011812153018005096,1.915714272142857,0.22628710121327683,14.285714285714285,50.0,13.409999905,26.81999981,0.01687450431143585
1121276,1178,144569,30-34,M,2,240123,38,65.67000115,5,4,0.015825222906593703,1.728157925,0.27348484380921445,13.157894736842104,80.0,13.134000230000002,16.4175002875,0.020822661719202242
1121277,1178,144570,30-34,M,7,169108,20,32.24000025,2,1,0.011826761596139745,1.6120000125,0.1906473984081179,10.0,50.0,16.120000125,32.24000025,0.011826761596139745
1121278,1178,144570,30-34,M,7,1044442,142,245.5999999,22,8,0.013595776500753514,1.729577464084507,0.23514948642432995,15.492957746478872,36.36363636363637,11.163636359090908,30.6999999875,0.021063879085674454
1121279,1178,144570,30-34,M,7,93891,11,17.6400001,5,3,0.011715712901130035,1.6036363727272729,0.18787743340682284,45.45454545454545,60.0,3.5280000200000003,5.880000033333334,0.05325324045968197
1121282,1178,144570,30-34,M,7,185823,25,38.54999936,4,1,0.013453662894259592,1.5419999744000001,0.2074554783853452,16.0,25.0,9.63749984,38.54999936,0.021525860630815345
1121284,1178,144571,30-34,M,66,175631,23,40.75999951,1,0,0.013095638013790276,1.7721738917391305,0.2320774778370561,4.3478260869565215,0.0,40.75999951,0.0,0.005693755658169685
1121285,1178,144571,30-34,M,66,37187,4,6.370000005,1,0,0.010756447145507839,1.59250000125,0.1712964209266679,25.0,0.0,6.370000005,0.0,0.026891117863769597
1121286,1178,144571,30-34,M,66,10991,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09098353198071149
1121287,1178,144571,30-34,M,66,344618,51,89.76000047,3,1,0.014798994829057102,1.7600000092156862,0.26046231035523393,5.88235294117647,33.33333333333333,29.920000156666664,89.76000047,0.00870529107591594
1121289,1178,144572,35-39,M,10,98066,9,16.1500001,1,0,0.009177492708991904,1.7944444555555554,0.16468500907552056,11.11111111111111,0.0,16.1500001,0.0,0.010197214121102114
1121290,1178,144572,35-39,M,10,770749,100,189.1299984,13,3,0.01297439244163794,1.891299984,0.24538468217279555,13.0,23.076923076923077,14.548461415384615,63.0433328,0.01686671017412932
1121291,1178,144572,35-39,M,10,52553,5,8.529999852,1,0,0.009514204707628489,1.7059999704,0.16231232949593744,20.0,0.0,8.529999852,0.0,0.019028409415256978
1121292,1178,144572,35-39,M,10,362296,39,67.77000129,7,3,0.01076467860533928,1.7376923407692306,0.18705699563340472,17.94871794871795,42.857142857142854,9.681428755714284,22.59000043,0.019321218009583325
1121293,1178,144572,35-39,M,10,427729,50,96.8999989,4,1,0.011689644611424523,1.937999978,0.22654530999768546,8.0,25.0,24.224999725,96.8999989,0.009351715689139619
1121296,1178,144573,35-39,M,15,180351,21,37.13000011,1,1,0.011643960942828152,1.7680952433333332,0.20587631956573568,4.761904761904762,100.0,37.13000011,37.13000011,0.005544743306108644
1121297,1178,144573,35-39,M,15,187329,29,53.15999961,2,1,0.015480785142716825,1.8331034348275863,0.28377880418942075,6.896551724137931,50.0,26.579999805,53.15999961,0.010676403546701258
1121300,1178,144573,35-39,M,15,782894,118,192.9299995,5,2,0.015072283093241231,1.634999995762712,0.24643182793583807,4.23728813559322,40.0,38.585999900000004,96.46499975,0.0063865606327293345
1121302,1178,144574,35-39,M,16,1206533,128,236.1199988,17,6,0.010608909992515746,1.844687490625,0.19570123552360358,13.28125,35.294117647058826,13.889411694117646,39.35333313333333,0.014089958583809976
1121303,1178,144574,35-39,M,16,84494,7,12.57000017,2,0,0.008284611925107108,1.79571431,0.14876796186711483,28.57142857142857,0.0,6.285000085,0.0,0.023670319786020307
1121304,1178,144574,35-39,M,16,94257,7,12.5800004,1,1,0.007426504132319085,1.7971429142857143,0.13346489279310822,14.285714285714285,100.0,12.5800004,12.5800004,0.010609291617598694
1121309,1178,144575,35-39,M,18,131060,16,28.04999959,2,1,0.01220814893941706,1.753124974375,0.21402410796581717,12.5,50.0,14.024999795,28.04999959,0.015260186174271325
1121310,1178,144575,35-39,M,18,341603,50,83.48000121,4,2,0.01463687379794674,1.6696000242,0.2443772484726422,8.0,50.0,20.8700003025,41.740000605,0.011709499038357392
1121311,1178,144575,35-39,M,18,140749,19,30.4799999,1,1,0.01349920780964696,1.6042105210526316,0.21655571194111503,5.263157894736842,100.0,30.4799999,30.4799999,0.007104846215603663
1121312,1178,144575,35-39,M,18,102525,13,20.29999983,2,1,0.012679834186783711,1.5615384484615384,0.1980004860277981,15.384615384615385,50.0,10.149999915,20.29999983,0.01950743721043648
1121316,1178,144576,35-39,M,19,447952,68,131.5799983,8,1,0.015180197878344109,1.934999975,0.29373682515090904,11.76470588235294,12.5,16.4474997875,131.5799983,0.017859056327463655
